name,type,start_time,duration,"ack","address","read","data"
"I2C","address",3.64473206,8.07e-05,true,0x3F,false,
"I2C","data",3.64481756,8.07e-05,true,,,0x14
"I2C","stop",3.64490782,2.00000004e-08,,,,
"I2C","start",3.64491298,1.99999999e-08,,,,
"I2C","address",3.64492248,8.068e-05,true,0x3F,true,
"I2C","data",3.64500798,8.068e-05,false,,,0x00
"I2C","stop",3.64509822,1.99999999e-08,,,,
"I2C","start",3.64510312,1.99999999e-08,,,,
"I2C","address",3.64511262,8.07e-05,true,0x3F,false,
"I2C","data",3.64519812,8.068e-05,true,,,0x14
"I2C","stop",3.64528838,1.99999995e-08,,,,
"I2C","start",3.64529314,1.99999999e-08,,,,
"I2C","address",3.64530266,8.068e-05,true,0x3F,true,
"I2C","data",3.64538816,8.068e-05,false,,,0x00
"I2C","stop",3.6454784,1.99999999e-08,,,,
"I2C","start",3.64548366,1.99999999e-08,,,,
"I2C","address",3.64549316,8.068e-05,true,0x3F,false,
"I2C","data",3.64557866,8.068e-05,true,,,0x27
"I2C","data",3.64566416,8.068e-05,true,,,0xF1
"I2C","stop",3.64575442,2.00000004e-08,,,,
"I2C","start",3.64575984,1.99999999e-08,,,,
"I2C","address",3.64576934,8.07e-05,true,0x3F,false,
"I2C","data",3.64585484,8.07e-05,true,,,0x14
"I2C","stop",3.6459451,1.99999999e-08,,,,
"I2C","start",3.64594988,2.00000004e-08,,,,
"I2C","address",3.64595938,8.068e-05,true,0x3F,true,
"I2C","data",3.64604488,8.068e-05,false,,,0x00
"I2C","stop",3.64613512,2.00000004e-08,,,,
"I2C","start",3.64614022,1.99999999e-08,,,,
"I2C","address",3.64614972,8.068e-05,true,0x3F,false,
"I2C","data",3.64623522,8.068e-05,true,,,0x14
"I2C","data",3.64632072,8.068e-05,true,,,0x10
"I2C","stop",3.64641096,2.00000004e-08,,,,
"I2C","start",3.64773552,2.00000004e-08,,,,
"I2C","address",3.64774502,8.07e-05,true,0x3F,false,
"I2C","data",3.64783052,8.07e-05,true,,,0x14
"I2C","stop",3.64792078,1.99999995e-08,,,,
"I2C","start",3.64792584,1.99999999e-08,,,,
"I2C","address",3.64793534,8.07e-05,true,0x3F,true,
"I2C","data",3.64802084,8.07e-05,false,,,0x10
"I2C","stop",3.6481111,1.99999999e-08,,,,
"I2C","start",3.64979702,2.00000004e-08,,,,
"I2C","address",3.64980652,8.07e-05,true,0x3F,false,
"I2C","data",3.64989202,8.07e-05,true,,,0x14
"I2C","stop",3.64998228,1.99999999e-08,,,,
"I2C","start",3.64998736,1.99999995e-08,,,,
"I2C","address",3.64999686,8.068e-05,true,0x3F,true,
"I2C","data",3.65008236,8.068e-05,false,,,0x10
"I2C","stop",3.6501726,2.00000004e-08,,,,
"I2C","start",3.65182656,1.99999999e-08,,,,
"I2C","address",3.65183606,8.068e-05,true,0x3F,false,
"I2C","data",3.65192156,8.068e-05,true,,,0x14
"I2C","stop",3.6520118,1.99999999e-08,,,,
"I2C","start",3.6520168,1.99999995e-08,,,,
"I2C","address",3.65202632,8.068e-05,true,0x3F,true,
"I2C","data",3.65211182,8.068e-05,false,,,0x10
"I2C","stop",3.65220206,1.99999999e-08,,,,
"I2C","start",3.65385632,1.99999999e-08,,,,
"I2C","address",3.65386584,8.068e-05,true,0x3F,false,
"I2C","data",3.65395134,8.068e-05,true,,,0x14
"I2C","stop",3.65404158,1.99999995e-08,,,,
"I2C","start",3.65404656,2.00000004e-08,,,,
"I2C","address",3.65405608,8.068e-05,true,0x3F,true,
"I2C","data",3.65414156,8.07e-05,false,,,0x10
"I2C","stop",3.65423182,1.99999999e-08,,,,
"I2C","start",3.65588626,1.99999999e-08,,,,
"I2C","address",3.65589576,8.068e-05,true,0x3F,false,
"I2C","data",3.65598126,8.068e-05,true,,,0x14
"I2C","stop",3.65607152,1.99999999e-08,,,,
"I2C","start",3.65607666,1.99999999e-08,,,,
"I2C","address",3.65608616,8.068e-05,true,0x3F,true,
"I2C","data",3.65617166,8.068e-05,false,,,0x00
"I2C","stop",3.6562619,1.99999999e-08,,,,
"I2C","start",3.6562669,1.99999999e-08,,,,
"I2C","address",3.6562764,8.068e-05,true,0x3F,false,
"I2C","data",3.6563619,8.068e-05,true,,,0x14
"I2C","stop",3.65645214,2.00000004e-08,,,,
"I2C","start",3.65645692,1.99999999e-08,,,,
"I2C","address",3.65646642,8.07e-05,true,0x3F,true,
"I2C","data",3.65655192,8.07e-05,false,,,0x00
"I2C","stop",3.65664218,1.99999999e-08,,,,
"I2C","start",3.65664736,1.99999999e-08,,,,
"I2C","address",3.65665686,8.07e-05,true,0x3F,false,
"I2C","data",3.65674236,8.07e-05,true,,,0x15
"I2C","stop",3.65683262,2.00000004e-08,,,,
"I2C","start",3.65683828,1.99999999e-08,,,,
"I2C","address",3.65684778,8.07e-05,true,0x3F,true,
"I2C","data",3.65693328,8.07e-05,true,,,0x18
"I2C","data",3.65701878,8.068e-05,true,,,0x16
"I2C","data",3.65710428,8.068e-05,true,,,0x01
"I2C","data",3.65718978,8.068e-05,true,,,0x03
"I2C","data",3.65727528,8.068e-05,true,,,0x80
"I2C","data",3.65736078,8.068e-05,true,,,0x30
"I2C","data",3.65744628,8.068e-05,true,,,0x1B
"I2C","data",3.65753178,8.068e-05,true,,,0x78
"I2C","data",3.65761728,8.068e-05,true,,,0x2A
"I2C","data",3.65770278,8.068e-05,true,,,0x23
"I2C","data",3.65778828,8.068e-05,true,,,0x55
"I2C","data",3.65787378,8.068e-05,true,,,0xA3
"I2C","data",3.65795928,8.068e-05,true,,,0x54
"I2C","data",3.65804478,8.068e-05,true,,,0x51
"I2C","data",3.65813028,8.068e-05,true,,,0x9E
"I2C","data",3.65821578,8.068e-05,false,,,0x27
"I2C","stop",3.65830602,1.99999999e-08,,,,
"I2C","start",3.65831152,2.00000004e-08,,,,
"I2C","address",3.65832102,8.068e-05,true,0x3F,false,
"I2C","data",3.65840652,8.068e-05,true,,,0x15
"I2C","data",3.65849202,8.068e-05,true,,,0x20
"I2C","stop",3.65858226,1.99999999e-08,,,,
"I2C","start",3.65858724,1.99999995e-08,,,,
"I2C","address",3.65859674,8.068e-05,true,0x3F,false,
"I2C","data",3.65868224,8.068e-05,true,,,0x27
"I2C","data",3.65876774,8.068e-05,true,,,0x04
"I2C","stop",3.65885798,1.99999995e-08,,,,
"I2C","start",3.6588631,1.99999999e-08,,,,
"I2C","address",3.6588726,8.068e-05,true,0x3F,false,
"I2C","data",3.6589581,8.068e-05,true,,,0x14
"I2C","stop",3.65904836,2.00000004e-08,,,,
"I2C","start",3.65905342,2.00000004e-08,,,,
"I2C","address",3.65906292,8.068e-05,true,0x3F,true,
"I2C","data",3.65914842,8.068e-05,false,,,0x00
"I2C","stop",3.65923868,1.99999999e-08,,,,
"I2C","start",3.65924378,1.99999999e-08,,,,
"I2C","address",3.65925328,8.07e-05,true,0x3F,false,
"I2C","data",3.65933878,8.07e-05,true,,,0x14
"I2C","data",3.65942428,8.07e-05,true,,,0x10
"I2C","stop",3.65951454,1.99999999e-08,,,,
"I2C","start",3.66096096,1.99999995e-08,,,,
"I2C","address",3.66097046,8.07e-05,true,0x3F,false,
"I2C","data",3.66105596,8.07e-05,true,,,0x14
"I2C","stop",3.66114622,1.99999999e-08,,,,
"I2C","start",3.66115116,1.99999995e-08,,,,
"I2C","address",3.66116066,8.07e-05,true,0x3F,true,
"I2C","data",3.66124616,8.07e-05,false,,,0x00
"I2C","stop",3.66133642,1.99999999e-08,,,,
"I2C","start",3.66134146,1.99999999e-08,,,,
"I2C","address",3.66135096,8.07e-05,true,0x3F,false,
"I2C","data",3.66143646,8.07e-05,true,,,0x14
"I2C","stop",3.66152672,1.99999999e-08,,,,
"I2C","start",3.6615315,1.99999999e-08,,,,
"I2C","address",3.661541,8.068e-05,true,0x3F,true,
"I2C","data",3.6616265,8.068e-05,false,,,0x00
"I2C","stop",3.66171674,1.99999995e-08,,,,
"I2C","start",3.66172196,1.99999999e-08,,,,
"I2C","address",3.66173146,8.07e-05,true,0x3F,false,
"I2C","data",3.66181696,8.07e-05,true,,,0x27
"I2C","data",3.66190246,8.07e-05,true,,,0xF1
"I2C","stop",3.66199272,1.99999999e-08,,,,
"I2C","start",3.661998,1.99999999e-08,,,,
"I2C","address",3.6620075,8.068e-05,true,0x3F,false,
"I2C","data",3.662093,8.068e-05,true,,,0x14
"I2C","stop",3.66218326,1.99999999e-08,,,,
"I2C","start",3.66218804,1.99999999e-08,,,,
"I2C","address",3.66219756,8.068e-05,true,0x3F,true,
"I2C","data",3.66228306,8.068e-05,false,,,0x00
"I2C","stop",3.6623733,1.99999999e-08,,,,
"I2C","start",3.66237826,1.99999999e-08,,,,
"I2C","address",3.66238778,8.068e-05,true,0x3F,false,
"I2C","data",3.66247326,8.07e-05,true,,,0x14
"I2C","data",3.66255876,8.07e-05,true,,,0x10
"I2C","stop",3.66264902,1.99999999e-08,,,,
"I2C","start",3.66397404,2.00000004e-08,,,,
"I2C","address",3.66398356,8.068e-05,true,0x3F,false,
"I2C","data",3.66406906,8.068e-05,true,,,0x14
"I2C","stop",3.6641593,1.99999999e-08,,,,
"I2C","start",3.66416442,1.99999999e-08,,,,
"I2C","address",3.66417392,8.07e-05,true,0x3F,true,
"I2C","data",3.66425944,8.068e-05,false,,,0x10
"I2C","stop",3.66434968,1.99999999e-08,,,,
"I2C","start",3.66603544,1.99999995e-08,,,,
"I2C","address",3.66604494,8.07e-05,true,0x3F,false,
"I2C","data",3.66613044,8.07e-05,true,,,0x14
"I2C","stop",3.6662207,1.99999999e-08,,,,
"I2C","start",3.66622578,1.99999995e-08,,,,
"I2C","address",3.66623528,8.07e-05,true,0x3F,true,
"I2C","data",3.66632078,8.07e-05,false,,,0x10
"I2C","stop",3.66641104,2.00000004e-08,,,,
"I2C","start",3.66806518,1.99999999e-08,,,,
"I2C","address",3.66807468,8.07e-05,true,0x3F,false,
"I2C","data",3.66816018,8.07e-05,true,,,0x14
"I2C","stop",3.66825044,1.99999999e-08,,,,
"I2C","start",3.66825562,1.99999999e-08,,,,
"I2C","address",3.66826512,8.07e-05,true,0x3F,true,
"I2C","data",3.66835062,8.07e-05,false,,,0x10
"I2C","stop",3.66844088,1.99999995e-08,,,,
"I2C","start",3.67009508,1.99999999e-08,,,,
"I2C","address",3.67010458,8.07e-05,true,0x3F,false,
"I2C","data",3.67019008,8.07e-05,true,,,0x14
"I2C","stop",3.67028034,1.99999999e-08,,,,
"I2C","start",3.67028544,2.00000004e-08,,,,
"I2C","address",3.67029494,8.068e-05,true,0x3F,true,
"I2C","data",3.67038044,8.068e-05,false,,,0x10
"I2C","stop",3.67047068,1.99999999e-08,,,,
"I2C","start",3.67212486,2.00000004e-08,,,,
"I2C","address",3.67213436,8.07e-05,true,0x3F,false,
"I2C","data",3.67221986,8.068e-05,true,,,0x14
"I2C","stop",3.67231012,1.99999999e-08,,,,
"I2C","start",3.6723153,1.99999999e-08,,,,
"I2C","address",3.67232482,8.068e-05,true,0x3F,true,
"I2C","data",3.67241032,8.068e-05,false,,,0x00
"I2C","stop",3.67250056,1.99999999e-08,,,,
"I2C","start",3.67250564,2.00000004e-08,,,,
"I2C","address",3.67251516,8.068e-05,true,0x3F,false,
"I2C","data",3.67260066,8.068e-05,true,,,0x14
"I2C","stop",3.6726909,1.99999999e-08,,,,
"I2C","start",3.67269568,1.99999999e-08,,,,
"I2C","address",3.67270518,8.068e-05,true,0x3F,true,
"I2C","data",3.67279068,8.068e-05,false,,,0x00
"I2C","stop",3.67288094,1.99999999e-08,,,,
"I2C","start",3.67288612,2.00000004e-08,,,,
"I2C","address",3.67289562,8.068e-05,true,0x3F,false,
"I2C","data",3.67298112,8.068e-05,true,,,0x15
"I2C","stop",3.67307136,2.00000004e-08,,,,
"I2C","start",3.67307614,1.99999999e-08,,,,
"I2C","address",3.67308564,8.07e-05,true,0x3F,true,
"I2C","data",3.67317114,8.07e-05,true,,,0x11
"I2C","data",3.67325664,8.07e-05,true,,,0x50
"I2C","data",3.67334214,8.07e-05,true,,,0x54
"I2C","data",3.67342764,8.07e-05,true,,,0xA5
"I2C","data",3.67351314,8.07e-05,true,,,0x4B
"I2C","data",3.67359864,8.07e-05,true,,,0x00
"I2C","data",3.67368414,8.07e-05,true,,,0x81
"I2C","data",3.67376964,8.07e-05,true,,,0x80
"I2C","data",3.67385514,8.068e-05,true,,,0xA9
"I2C","data",3.67394064,8.07e-05,true,,,0x40
"I2C","data",3.67402614,8.068e-05,true,,,0x95
"I2C","data",3.67411164,8.068e-05,true,,,0x00
"I2C","data",3.67419714,8.068e-05,true,,,0xB3
"I2C","data",3.67428264,8.068e-05,true,,,0x00
"I2C","data",3.67436814,8.068e-05,true,,,0x01
"I2C","data",3.67445364,8.068e-05,false,,,0x01
"I2C","stop",3.6745439,1.99999999e-08,,,,
"I2C","start",3.67454942,1.99999999e-08,,,,
"I2C","address",3.67455892,8.07e-05,true,0x3F,false,
"I2C","data",3.67464442,8.07e-05,true,,,0x15
"I2C","data",3.67472992,8.07e-05,true,,,0x30
"I2C","stop",3.67482018,1.99999999e-08,,,,
"I2C","start",3.6748251,1.99999999e-08,,,,
"I2C","address",3.6748346,8.068e-05,true,0x3F,false,
"I2C","data",3.6749201,8.068e-05,true,,,0x27
"I2C","data",3.6750056,8.068e-05,true,,,0x04
"I2C","stop",3.67509584,1.99999999e-08,,,,
"I2C","start",3.67510086,1.99999999e-08,,,,
"I2C","address",3.67511036,8.068e-05,true,0x3F,false,
"I2C","data",3.67519586,8.068e-05,true,,,0x14
"I2C","stop",3.6752861,1.99999999e-08,,,,
"I2C","start",3.67529104,1.99999999e-08,,,,
"I2C","address",3.67530054,8.068e-05,true,0x3F,true,
"I2C","data",3.67538604,8.068e-05,false,,,0x00
"I2C","stop",3.67547628,2.00000004e-08,,,,
"I2C","start",3.67548132,2.00000004e-08,,,,
"I2C","address",3.67549082,8.068e-05,true,0x3F,false,
"I2C","data",3.67557632,8.068e-05,true,,,0x14
"I2C","data",3.67566182,8.068e-05,true,,,0x10
"I2C","stop",3.67575206,1.99999999e-08,,,,
"I2C","start",3.67719936,1.99999999e-08,,,,
"I2C","address",3.67720886,8.068e-05,true,0x3F,false,
"I2C","data",3.67729436,8.068e-05,true,,,0x14
"I2C","stop",3.6773846,2.00000004e-08,,,,
"I2C","start",3.67738976,1.99999999e-08,,,,
"I2C","address",3.67739926,8.068e-05,true,0x3F,true,
"I2C","data",3.67748476,8.068e-05,false,,,0x00
"I2C","stop",3.67757502,1.99999999e-08,,,,
"I2C","start",3.67758012,1.99999999e-08,,,,
"I2C","address",3.67758964,8.068e-05,true,0x3F,false,
"I2C","data",3.67767512,8.07e-05,true,,,0x14
"I2C","stop",3.67776538,2.00000004e-08,,,,
"I2C","start",3.67777016,1.99999999e-08,,,,
"I2C","address",3.67777966,8.068e-05,true,0x3F,true,
"I2C","data",3.67786516,8.068e-05,false,,,0x00
"I2C","stop",3.67795542,1.99999999e-08,,,,
"I2C","start",3.67796052,1.99999999e-08,,,,
"I2C","address",3.67797002,8.07e-05,true,0x3F,false,
"I2C","data",3.67805552,8.07e-05,true,,,0x27
"I2C","data",3.67814102,8.07e-05,true,,,0xF1
"I2C","stop",3.67823128,2.00000004e-08,,,,
"I2C","start",3.6782365,1.99999999e-08,,,,
"I2C","address",3.678246,8.07e-05,true,0x3F,false,
"I2C","data",3.6783315,8.07e-05,true,,,0x14
"I2C","stop",3.67842176,1.99999995e-08,,,,
"I2C","start",3.67842654,2.00000004e-08,,,,
"I2C","address",3.67843604,8.07e-05,true,0x3F,true,
"I2C","data",3.67852154,8.07e-05,false,,,0x00
"I2C","stop",3.6786118,1.99999999e-08,,,,
"I2C","start",3.67861686,1.99999999e-08,,,,
"I2C","address",3.67862636,8.068e-05,true,0x3F,false,
"I2C","data",3.67871186,8.068e-05,true,,,0x14
"I2C","data",3.67879736,8.068e-05,true,,,0x10
"I2C","stop",3.6788876,1.99999999e-08,,,,
"I2C","start",3.68021242,1.99999999e-08,,,,
"I2C","address",3.68022192,8.068e-05,true,0x3F,false,
"I2C","data",3.68030742,8.068e-05,true,,,0x14
"I2C","stop",3.68039766,1.99999999e-08,,,,
"I2C","start",3.68040284,1.99999999e-08,,,,
"I2C","address",3.68041234,8.068e-05,true,0x3F,true,
"I2C","data",3.68049784,8.068e-05,false,,,0x10
"I2C","stop",3.68058808,1.99999999e-08,,,,
"I2C","start",3.68227398,1.99999995e-08,,,,
"I2C","address",3.68228348,8.068e-05,true,0x3F,false,
"I2C","data",3.68236898,8.068e-05,true,,,0x14
"I2C","stop",3.68245922,1.99999999e-08,,,,
"I2C","start",3.68246442,1.99999995e-08,,,,
"I2C","address",3.68247392,8.068e-05,true,0x3F,true,
"I2C","data",3.68255942,8.068e-05,false,,,0x10
"I2C","stop",3.68264968,1.99999999e-08,,,,
"I2C","start",3.68430342,1.99999995e-08,,,,
"I2C","address",3.68431292,8.07e-05,true,0x3F,false,
"I2C","data",3.68439844,8.068e-05,true,,,0x14
"I2C","stop",3.68448868,2.00000004e-08,,,,
"I2C","start",3.68449358,2.00000004e-08,,,,
"I2C","address",3.6845031,8.068e-05,true,0x3F,true,
"I2C","data",3.68458858,8.07e-05,false,,,0x10
"I2C","stop",3.68467884,1.99999999e-08,,,,
"I2C","start",3.68633292,1.99999999e-08,,,,
"I2C","address",3.68634242,8.068e-05,true,0x3F,false,
"I2C","data",3.68642792,8.068e-05,true,,,0x14
"I2C","stop",3.68651816,1.99999999e-08,,,,
"I2C","start",3.68652338,1.99999999e-08,,,,
"I2C","address",3.68653288,8.07e-05,true,0x3F,true,
"I2C","data",3.68661838,8.07e-05,false,,,0x10
"I2C","stop",3.68670864,1.99999999e-08,,,,
"I2C","start",3.6883626,1.99999999e-08,,,,
"I2C","address",3.6883721,8.07e-05,true,0x3F,false,
"I2C","data",3.6884576,8.07e-05,true,,,0x14
"I2C","stop",3.68854786,1.99999999e-08,,,,
"I2C","start",3.6885528,1.99999999e-08,,,,
"I2C","address",3.6885623,8.07e-05,true,0x3F,true,
"I2C","data",3.6886478,8.07e-05,false,,,0x00
"I2C","stop",3.68873806,1.99999995e-08,,,,
"I2C","start",3.68874302,1.99999999e-08,,,,
"I2C","address",3.68875252,8.07e-05,true,0x3F,false,
"I2C","data",3.68883802,8.07e-05,true,,,0x14
"I2C","stop",3.68892828,2.00000004e-08,,,,
"I2C","start",3.68893304,1.99999999e-08,,,,
"I2C","address",3.68894256,8.068e-05,true,0x3F,true,
"I2C","data",3.68902806,8.068e-05,false,,,0x00
"I2C","stop",3.6891183,1.99999999e-08,,,,
"I2C","start",3.68912344,1.99999999e-08,,,,
"I2C","address",3.68913296,8.068e-05,true,0x3F,false,
"I2C","data",3.68921846,8.068e-05,true,,,0x15
"I2C","stop",3.6893087,1.99999999e-08,,,,
"I2C","start",3.68931348,1.99999995e-08,,,,
"I2C","address",3.68932298,8.068e-05,true,0x3F,true,
"I2C","data",3.68940848,8.068e-05,true,,,0x01
"I2C","data",3.68949398,8.068e-05,true,,,0x01
"I2C","data",3.68957948,8.068e-05,true,,,0x01
"I2C","data",3.68966498,8.068e-05,true,,,0x01
"I2C","data",3.68975048,8.068e-05,true,,,0x01
"I2C","data",3.68983598,8.068e-05,true,,,0x01
"I2C","data",3.68992148,8.068e-05,true,,,0x02
"I2C","data",3.69000698,8.068e-05,true,,,0x3A
"I2C","data",3.69009248,8.068e-05,true,,,0x80
"I2C","data",3.69017798,8.068e-05,true,,,0x18
"I2C","data",3.69026348,8.068e-05,true,,,0x71
"I2C","data",3.69034898,8.068e-05,true,,,0x38
"I2C","data",3.69043448,8.068e-05,true,,,0x2D
"I2C","data",3.69051998,8.068e-05,true,,,0x40
"I2C","data",3.69060548,8.068e-05,true,,,0x58
"I2C","data",3.69069098,8.068e-05,false,,,0x2C
"I2C","stop",3.69078122,2.00000004e-08,,,,
"I2C","start",3.6907867,2.00000004e-08,,,,
"I2C","address",3.6907962,8.068e-05,true,0x3F,false,
"I2C","data",3.6908817,8.068e-05,true,,,0x15
"I2C","data",3.6909672,8.068e-05,true,,,0x40
"I2C","stop",3.69105746,1.99999999e-08,,,,
"I2C","start",3.69106242,1.99999999e-08,,,,
"I2C","address",3.69107192,8.068e-05,true,0x3F,false,
"I2C","data",3.69115742,8.068e-05,true,,,0x27
"I2C","data",3.69124292,8.068e-05,true,,,0x04
"I2C","stop",3.69133318,1.99999999e-08,,,,
"I2C","start",3.69133828,1.99999999e-08,,,,
"I2C","address",3.69134778,8.07e-05,true,0x3F,false,
"I2C","data",3.69143328,8.07e-05,true,,,0x14
"I2C","stop",3.69152354,1.99999995e-08,,,,
"I2C","start",3.69152854,1.99999999e-08,,,,
"I2C","address",3.69153804,8.068e-05,true,0x3F,true,
"I2C","data",3.69162354,8.068e-05,false,,,0x00
"I2C","stop",3.69171378,1.99999999e-08,,,,
"I2C","start",3.69171898,1.99999999e-08,,,,
"I2C","address",3.69172848,8.07e-05,true,0x3F,false,
"I2C","data",3.69181398,8.07e-05,true,,,0x14
"I2C","data",3.69189948,8.07e-05,true,,,0x10
"I2C","stop",3.69198974,1.99999999e-08,,,,
"I2C","start",3.69340576,1.99999999e-08,,,,
"I2C","address",3.69341526,8.068e-05,true,0x3F,false,
"I2C","data",3.69350076,8.068e-05,true,,,0x14
"I2C","stop",3.693591,1.99999999e-08,,,,
"I2C","start",3.693596,2.00000004e-08,,,,
"I2C","address",3.6936055,8.068e-05,true,0x3F,true,
"I2C","data",3.693691,8.068e-05,false,,,0x00
"I2C","stop",3.69378124,2.00000004e-08,,,,
"I2C","start",3.69378634,1.99999995e-08,,,,
"I2C","address",3.69379584,8.068e-05,true,0x3F,false,
"I2C","data",3.69388134,8.068e-05,true,,,0x14
"I2C","stop",3.69397158,1.99999999e-08,,,,
"I2C","start",3.69397636,1.99999999e-08,,,,
"I2C","address",3.69398586,8.07e-05,true,0x3F,true,
"I2C","data",3.69407136,8.07e-05,false,,,0x00
"I2C","stop",3.69416162,1.99999999e-08,,,,
"I2C","start",3.6941668,1.99999999e-08,,,,
"I2C","address",3.6941763,8.068e-05,true,0x3F,false,
"I2C","data",3.6942618,8.068e-05,true,,,0x27
"I2C","data",3.6943473,8.068e-05,true,,,0xF1
"I2C","stop",3.69443756,2.00000004e-08,,,,
"I2C","start",3.69444788,2.00000004e-08,,,,
"I2C","address",3.6944574,8.068e-05,true,0x3F,false,
"I2C","data",3.6945429,8.068e-05,true,,,0x14
"I2C","stop",3.69463314,1.99999999e-08,,,,
"I2C","start",3.69463792,1.99999995e-08,,,,
"I2C","address",3.69464742,8.068e-05,true,0x3F,true,
"I2C","data",3.69473292,8.068e-05,false,,,0x00
"I2C","stop",3.69482318,1.99999999e-08,,,,
"I2C","start",3.69482822,1.99999999e-08,,,,
"I2C","address",3.69483772,8.068e-05,true,0x3F,false,
"I2C","data",3.69492322,8.068e-05,true,,,0x14
"I2C","data",3.69500872,8.068e-05,true,,,0x10
"I2C","stop",3.69509896,1.99999999e-08,,,,
"I2C","start",3.69645034,1.99999995e-08,,,,
"I2C","address",3.69645984,8.068e-05,true,0x3F,false,
"I2C","data",3.69654534,8.068e-05,true,,,0x14
"I2C","stop",3.6966356,1.99999999e-08,,,,
"I2C","start",3.69664056,1.99999995e-08,,,,
"I2C","address",3.69665006,8.07e-05,true,0x3F,true,
"I2C","data",3.69673556,8.07e-05,false,,,0x10
"I2C","stop",3.69682582,1.99999999e-08,,,,
"I2C","start",3.69851138,2.00000004e-08,,,,
"I2C","address",3.69852088,8.07e-05,true,0x3F,false,
"I2C","data",3.69860638,8.07e-05,true,,,0x14
"I2C","stop",3.69869664,1.99999999e-08,,,,
"I2C","start",3.69870182,1.99999999e-08,,,,
"I2C","address",3.69871132,8.068e-05,true,0x3F,true,
"I2C","data",3.69879682,8.068e-05,false,,,0x10
"I2C","stop",3.69888706,1.99999999e-08,,,,
"I2C","start",3.70054138,1.99999999e-08,,,,
"I2C","address",3.70055088,8.07e-05,true,0x3F,false,
"I2C","data",3.70063638,8.07e-05,true,,,0x14
"I2C","stop",3.70072664,1.99999999e-08,,,,
"I2C","start",3.70073166,1.99999995e-08,,,,
"I2C","address",3.70074118,8.068e-05,true,0x3F,true,
"I2C","data",3.70082668,8.068e-05,false,,,0x10
"I2C","stop",3.70091692,1.99999999e-08,,,,
"I2C","start",3.70257108,2.00000004e-08,,,,
"I2C","address",3.7025806,8.068e-05,true,0x3F,false,
"I2C","data",3.7026661,8.068e-05,true,,,0x14
"I2C","stop",3.70275634,1.99999999e-08,,,,
"I2C","start",3.70276206,1.99999999e-08,,,,
"I2C","address",3.70277156,8.068e-05,true,0x3F,true,
"I2C","data",3.70285706,8.068e-05,false,,,0x10
"I2C","stop",3.70294732,2.00000004e-08,,,,
"I2C","start",3.70460064,2.00000004e-08,,,,
"I2C","address",3.70461014,8.07e-05,true,0x3F,false,
"I2C","data",3.70469564,8.07e-05,true,,,0x14
"I2C","stop",3.7047859,1.99999999e-08,,,,
"I2C","start",3.70479096,1.99999999e-08,,,,
"I2C","address",3.70480046,8.07e-05,true,0x3F,true,
"I2C","data",3.70488596,8.07e-05,false,,,0x00
"I2C","stop",3.70497622,1.99999999e-08,,,,
"I2C","start",3.70498114,1.99999995e-08,,,,
"I2C","address",3.70499064,8.07e-05,true,0x3F,false,
"I2C","data",3.70507614,8.07e-05,true,,,0x14
"I2C","stop",3.7051664,1.99999999e-08,,,,
"I2C","start",3.70517118,2.00000004e-08,,,,
"I2C","address",3.70518068,8.068e-05,true,0x3F,true,
"I2C","data",3.70526618,8.068e-05,false,,,0x00
"I2C","stop",3.70535642,1.99999999e-08,,,,
"I2C","start",3.70536166,2.00000004e-08,,,,
"I2C","address",3.70537116,8.07e-05,true,0x3F,false,
"I2C","data",3.70545666,8.07e-05,true,,,0x15
"I2C","stop",3.70554692,1.99999999e-08,,,,
"I2C","start",3.7055517,1.99999999e-08,,,,
"I2C","address",3.7055612,8.068e-05,true,0x3F,true,
"I2C","data",3.7056467,8.068e-05,true,,,0x45
"I2C","data",3.7057322,8.068e-05,true,,,0x00
"I2C","data",3.7058177,8.068e-05,true,,,0xDE
"I2C","data",3.7059032,8.068e-05,true,,,0x0C
"I2C","data",3.7059887,8.068e-05,true,,,0x11
"I2C","data",3.7060742,8.068e-05,true,,,0x00
"I2C","data",3.7061597,8.068e-05,true,,,0x00
"I2C","data",3.70624518,8.07e-05,true,,,0x1E
"I2C","data",3.70633068,8.07e-05,true,,,0x00
"I2C","data",3.70641618,8.07e-05,true,,,0x00
"I2C","data",3.70650168,8.07e-05,true,,,0x00
"I2C","data",3.70658718,8.07e-05,true,,,0xFD
"I2C","data",3.70667268,8.07e-05,true,,,0x00
"I2C","data",3.70675818,8.07e-05,true,,,0x32
"I2C","data",3.70684368,8.07e-05,true,,,0x4C
"I2C","data",3.70692918,8.07e-05,false,,,0x1E
"I2C","stop",3.70701944,1.99999999e-08,,,,
"I2C","start",3.70702494,1.99999999e-08,,,,
"I2C","address",3.70703444,8.068e-05,true,0x3F,false,
"I2C","data",3.70711994,8.068e-05,true,,,0x15
"I2C","data",3.70720544,8.068e-05,true,,,0x50
"I2C","stop",3.70729568,1.99999999e-08,,,,
"I2C","start",3.70730068,1.99999999e-08,,,,
"I2C","address",3.70731018,8.068e-05,true,0x3F,false,
"I2C","data",3.70739568,8.07e-05,true,,,0x27
"I2C","data",3.70748118,8.068e-05,true,,,0x04
"I2C","stop",3.70757144,1.99999999e-08,,,,
"I2C","start",3.7075766,2.00000004e-08,,,,
"I2C","address",3.7075861,8.068e-05,true,0x3F,false,
"I2C","data",3.7076716,8.068e-05,true,,,0x14
"I2C","stop",3.70776186,1.99999999e-08,,,,
